Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T91891,2025-03-01,C1067,Headphones,254.0,525.0927233314231,Pay Pal,Completed
T91892,2024-11-18,C2624,Smartphone,106.0,518.1524235021693,Cash,Unknown
T91893,2025-03-01,C3571,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T91894,2025-03-01,C2083,Headphones,2.0,525.0927233314231,Pay Pal,Completed
T91895,2025-03-01,C2317,Tablet,106.0,519.4941778243674,Credit Card,Failed
T91896,2025-03-01,C3488,Tablet,6.0,519.4941778243674,Pay Pal,Completed
T91897,2024-01-01,C4544,Headphones,2.0,759.337995363069,Credit Card,Unknown
T91898,2024-07-10,C360,Laptop,106.0,525.4615540704654,Credit Card,Completed
T91899,2024-01-01,C4964,Smartphone,899.0,518.1524235021693,Pay Pal,Unknown
T91900,2025-03-01,C1166,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T91901,2025-03-01,C3954,Laptop,5.0,525.4615540704654,Credit Card,Failed
T91904,2020-08-03,C696,Tablet,789.0,519.4941778243674,Credit Card,Pending
T91905,2024-01-01,C3117,Tablet,106.0,519.4941778243674,Credit Card,Completed
T91906,2025-03-01,C2583,Laptop,106.0,525.4615540704654,Credit Card,Completed
T91907,2024-01-01,C510,Tablet,526.0,519.4941778243674,Credit Card,Completed
T91908,2023-10-29,C3029,Smartphone,556.0,805.2772200953333,Pay Pal,Completed
T91909,2023-06-28,C1313,Headphones,920.0,525.0927233314231,Credit Card,Completed
T91910,2020-01-05,C188,Laptop,4.0,611.2141872840668,Credit Card,Failed
T91912,2020-10-25,C3641,Tablet,106.0,773.1453603416736,Pay Pal,Pending
T91913,2025-03-01,C1770,Tablet,106.0,519.4941778243674,Credit Card,Unknown
T91914,2025-03-01,C2446,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T91915,2024-01-01,C2085,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T91916,2024-01-01,C3245,Tablet,221.0,739.3554747272689,Credit Card,Completed
T91918,2025-03-01,C2223,Coffee Machine,106.0,527.6393144588213,Cash,Pending
T91919,2022-07-05,C2278,Coffee Machine,333.0,823.3283698258299,Pay Pal,Failed
T91920,2024-07-01,C1757,Headphones,324.0,525.0927233314231,Credit Card,Completed
T91921,2025-03-01,C741,Tablet,10.0,519.4941778243674,Cash,Failed
T91922,2024-01-01,C1645,Laptop,106.0,753.6505915097304,Pay Pal,Pending
T91923,2025-03-01,C732,Tablet,2.0,519.4941778243674,Pay Pal,Completed
T91925,2023-02-13,C2999,Smartphone,7.0,518.1524235021693,Credit Card,Unknown
T91926,2025-03-01,C1710,Tablet,315.0,519.4941778243674,Credit Card,Completed
T91928,2024-01-01,C854,Laptop,911.0,954.1346381520952,Credit Card,Unknown
T91930,2025-03-01,C1220,Tablet,226.0,763.8759240486785,Cash,Completed
T91931,2023-01-12,C813,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T91932,2025-03-01,C230,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T91933,2024-01-01,C618,Coffee Machine,10.0,527.6393144588213,Pay Pal,Completed
T91934,2024-01-01,C023,Tablet,106.0,519.4941778243674,Credit Card,Completed
T91935,2023-12-01,C3315,Coffee Machine,6.0,527.6393144588213,Credit Card,Pending
T91937,2024-03-10,C2490,Laptop,106.0,525.4615540704654,Credit Card,Completed
T91938,2025-03-01,C3923,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T91940,2024-01-01,C358,Smartphone,106.0,438.0011835581624,Credit Card,Unknown
T91941,2024-01-01,C3995,Smartphone,106.0,518.1524235021693,Cash,Pending
T91942,2021-11-30,C1934,Smartphone,937.0,518.1524235021693,Credit Card,Unknown
T91944,2024-01-01,C4109,Tablet,8.0,519.4941778243674,Credit Card,Completed
T91945,2024-01-01,C3237,Coffee Machine,3.0,782.03,Credit Card,Pending
T91946,2025-03-01,C2874,Coffee Machine,4.0,527.6393144588213,Pay Pal,Pending
T91947,2025-03-01,C2768,Laptop,10.0,525.4615540704654,Pay Pal,Unknown
T91948,2021-05-31,C3484,Laptop,665.0,525.4615540704654,Pay Pal,Failed
T91949,2025-03-01,C4905,Laptop,106.0,409.8335934054891,Credit Card,Completed
T91950,2025-03-01,C3001,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T91951,2023-05-15,C3180,Smartphone,106.0,194.2781238654676,Credit Card,Pending
T91952,2025-03-01,C1901,Smartphone,8.0,518.1524235021693,Pay Pal,Completed
T91953,2025-03-01,C3409,Smartphone,7.0,959.6419863843548,Pay Pal,Completed
T91954,2025-03-01,C4370,Laptop,190.0,525.4615540704654,Credit Card,Completed
T91955,2024-01-01,C3899,Coffee Machine,728.0,527.6393144588213,Pay Pal,Unknown
T91956,2020-01-10,C108,Smartphone,111.0,395.5957765630315,Credit Card,Completed
T91958,2025-03-01,C1000,Laptop,106.0,525.4615540704654,Pay Pal,Unknown
T91959,2024-01-01,C4046,Headphones,9.0,525.0927233314231,Credit Card,Pending
T91960,2025-03-01,C4949,Tablet,661.0,519.4941778243674,Credit Card,Unknown
T91961,2025-03-01,C1077,Smartphone,3.0,518.1524235021693,Pay Pal,Failed
T91962,2024-01-01,C2803,Tablet,363.0,519.4941778243674,Pay Pal,Unknown
T91963,2024-01-01,C3775,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T91964,2024-01-01,C3639,Tablet,106.0,519.4941778243674,Credit Card,Failed
T91965,2022-09-12,C3759,Smartphone,298.0,518.1524235021693,Pay Pal,Pending
T91966,2022-05-13,C1251,Headphones,1.0,836.9484643848087,Pay Pal,Failed
T91967,2024-01-01,C1208,Laptop,106.0,525.4615540704654,Credit Card,Failed
T91968,2025-03-01,C2788,Headphones,499.0,525.0927233314231,Pay Pal,Failed
T91970,2024-01-01,C2086,Tablet,5.0,644.2528379845039,Cash,Failed
T91971,2022-05-04,C774,Headphones,6.0,525.0927233314231,Pay Pal,Failed
T91972,2025-03-01,C4666,Coffee Machine,8.0,84.62036723769054,Pay Pal,Completed
T91973,2024-01-01,C1697,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T91974,2025-03-01,C817,Headphones,106.0,792.4314982908614,Pay Pal,Pending
T91976,2025-03-01,C1963,Smartphone,334.0,518.1524235021693,Credit Card,Failed
T91977,2022-06-05,C3175,Smartphone,106.0,681.8071155738978,Cash,Completed
T91978,2024-01-01,C644,Headphones,236.0,525.0927233314231,Credit Card,Unknown
T91979,2024-10-13,C2482,Laptop,946.0,525.4615540704654,Credit Card,Completed
T91980,2023-09-26,C2621,Coffee Machine,3.0,527.6393144588213,Pay Pal,Completed
T91981,2024-01-01,C657,Smartphone,8.0,518.1524235021693,Credit Card,Completed
T91982,2025-03-01,C4046,Smartphone,6.0,518.1524235021693,Credit Card,Completed
T91983,2024-01-01,C2252,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T91984,2025-03-01,C2765,Coffee Machine,106.0,937.4297071629732,Credit Card,Completed
T91987,2024-01-01,C1338,Smartphone,492.0,518.1524235021693,Pay Pal,Pending
T91988,2021-09-03,C3199,Headphones,822.0,407.2872753332412,Credit Card,Completed
T91989,2025-03-01,C1994,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T91990,2025-03-01,C1806,Headphones,7.0,525.0927233314231,Credit Card,Unknown
T91994,2024-01-01,C4034,Laptop,830.0,525.4615540704654,Credit Card,Completed
T91995,2024-01-01,C263,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T91997,2025-03-01,C3337,Tablet,502.0,519.4941778243674,Credit Card,Completed
T91998,2025-03-01,C4680,Smartphone,1.0,518.1524235021693,Pay Pal,Pending
T91999,2024-01-01,C4246,Smartphone,106.0,518.1524235021693,Credit Card,Pending
T92000,2024-01-01,C1478,Laptop,3.0,525.4615540704654,Credit Card,Completed
T92001,2025-03-01,C1808,Smartphone,669.0,518.1524235021693,Credit Card,Unknown
T92002,2025-03-01,C3090,Coffee Machine,330.0,527.6393144588213,Credit Card,Failed
T92003,2024-01-01,C631,Coffee Machine,7.0,527.6393144588213,Cash,Completed
T92004,2025-03-01,C095,Coffee Machine,9.0,927.7179631558693,Cash,Pending
T92005,2025-03-01,C3984,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92006,2024-01-01,C2810,Smartphone,4.0,352.82630250166324,Credit Card,Completed
T92008,2024-01-01,C3639,Headphones,6.0,549.0503759000878,Credit Card,Completed
T92009,2025-03-01,C2010,Tablet,5.0,519.4941778243674,Credit Card,Completed
T92011,2025-03-01,C2144,Laptop,4.0,525.4615540704654,Credit Card,Failed
T92013,2025-03-01,C561,Tablet,106.0,309.12300316626926,Credit Card,Pending
T92014,2024-01-01,C4227,Coffee Machine,9.0,317.1255423061311,Credit Card,Unknown
T92015,2025-03-01,C2507,Tablet,8.0,519.4941778243674,Credit Card,Completed
T92016,2024-01-01,C3852,Laptop,106.0,525.4615540704654,Pay Pal,Pending
T92017,2025-03-01,C4331,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T92018,2023-02-06,C3663,Coffee Machine,9.0,527.6393144588213,Pay Pal,Completed
T92019,2025-03-01,C3762,Headphones,415.0,525.0927233314231,Pay Pal,Pending
T92020,2025-03-01,C4157,Smartphone,10.0,237.8276070128693,Credit Card,Pending
T92021,2022-09-23,C1719,Headphones,3.0,939.2055990295704,Pay Pal,Completed
T92022,2021-06-13,C2134,Laptop,106.0,837.8223364893508,Pay Pal,Unknown
T92023,2025-03-01,C4491,Coffee Machine,9.0,756.8864254700654,Credit Card,Completed
T92024,2020-02-02,C198,Coffee Machine,106.0,527.6393144588213,Credit Card,Pending
T92025,2022-12-09,C4020,Headphones,4.0,525.0927233314231,Pay Pal,Completed
T92026,2020-08-17,C4966,Coffee Machine,106.0,527.6393144588213,Pay Pal,Unknown
T92027,2025-03-01,C2815,Tablet,9.0,519.4941778243674,Pay Pal,Pending
T92029,2025-03-01,C4961,Coffee Machine,6.0,527.6393144588213,Credit Card,Completed
T92030,2024-01-01,C318,Smartphone,10.0,518.1524235021693,Credit Card,Completed
T92031,2024-01-01,C3377,Smartphone,8.0,572.8632053525961,Pay Pal,Completed
T92033,2025-03-01,C1310,Tablet,888.0,687.4638964347905,Credit Card,Completed
T92034,2022-09-29,C1134,Coffee Machine,106.0,527.6393144588213,Pay Pal,Pending
T92036,2024-01-01,C4580,Smartphone,156.0,518.1524235021693,Pay Pal,Completed
T92037,2024-05-02,C4074,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92038,2025-03-01,C2088,Laptop,701.0,624.97,Cash,Failed
T92039,2024-01-01,C2125,Tablet,481.0,519.4941778243674,Pay Pal,Unknown
T92040,2025-03-01,C1215,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T92043,2024-01-01,C1377,Tablet,106.0,519.4941778243674,Credit Card,Completed
T92044,2023-12-12,C368,Coffee Machine,106.0,527.6393144588213,Cash,Completed
T92045,2021-03-19,C4344,Laptop,984.0,634.8631243395604,Credit Card,Completed
T92046,2025-03-01,C4255,Smartphone,267.0,518.1524235021693,Pay Pal,Failed
T92047,2025-03-01,C3611,Coffee Machine,5.0,756.3512103060685,Pay Pal,Failed
T92048,2024-01-01,C1611,Coffee Machine,619.0,527.6393144588213,Credit Card,Completed
T92049,2025-03-01,C291,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T92050,2021-07-02,C1665,Headphones,819.0,895.2824009429039,Credit Card,Failed
T92051,2024-03-04,C2044,Coffee Machine,282.0,527.6393144588213,Cash,Completed
T92052,2025-03-01,C1011,Laptop,431.0,525.4615540704654,Pay Pal,Completed
T92053,2024-01-01,C214,Coffee Machine,3.0,527.6393144588213,Cash,Failed
T92055,2025-03-01,C3970,Headphones,106.0,525.0927233314231,Credit Card,Failed
T92057,2024-01-01,C1787,Headphones,106.0,656.6350464376418,Pay Pal,Completed
T92058,2025-03-01,C1961,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92059,2025-03-01,C3333,Smartphone,610.0,518.1524235021693,Pay Pal,Failed
T92060,2024-01-01,C2976,Laptop,106.0,815.9479335295784,Credit Card,Completed
T92061,2024-01-01,C1839,Smartphone,1.0,518.1524235021693,Pay Pal,Unknown
T92062,2024-01-01,C3846,Headphones,106.0,525.0927233314231,Cash,Completed
T92063,2020-03-17,C536,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92064,2020-03-28,C1666,Laptop,540.0,525.4615540704654,Cash,Pending
T92065,2025-03-01,C567,Smartphone,150.0,518.1524235021693,Pay Pal,Completed
T92066,2024-01-01,C2347,Coffee Machine,535.0,887.9185628444515,Credit Card,Completed
T92068,2024-01-01,C3253,Laptop,119.0,525.4615540704654,Pay Pal,Completed
T92069,2021-05-27,C4119,Headphones,106.0,525.0927233314231,Cash,Completed
T92070,2025-03-01,C1210,Tablet,10.0,908.3429541944712,Pay Pal,Failed
T92071,2023-09-02,C113,Smartphone,8.0,970.2240848331276,Credit Card,Failed
T92072,2025-03-01,C1876,Tablet,7.0,519.4941778243674,Pay Pal,Completed
T92073,2025-03-01,C4807,Headphones,883.0,525.0927233314231,Pay Pal,Pending
T92074,2025-03-01,C2678,Coffee Machine,106.0,607.5732532337146,Pay Pal,Completed
T92075,2024-01-01,C3925,Smartphone,835.0,518.1524235021693,Credit Card,Completed
T92078,2025-03-01,C891,Headphones,2.0,525.0927233314231,Pay Pal,Failed
T92079,2024-01-01,C3490,Tablet,2.0,519.4941778243674,Pay Pal,Pending
T92080,2025-03-01,C1339,Smartphone,4.0,518.1524235021693,Credit Card,Completed
T92081,2024-01-01,C2329,Tablet,7.0,936.9184388831088,Pay Pal,Completed
T92082,2024-01-11,C3099,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92083,2021-02-20,C2339,Tablet,106.0,519.4941778243674,Credit Card,Completed
T92085,2025-03-01,C3563,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T92086,2024-01-01,C151,Tablet,2.0,519.4941778243674,Pay Pal,Completed
T92087,2024-01-01,C3832,Laptop,10.0,525.4615540704654,Cash,Completed
T92088,2024-01-01,C3977,Tablet,106.0,519.4941778243674,Credit Card,Failed
T92089,2021-08-06,C1214,Laptop,106.0,91.252832862027,Credit Card,Pending
T92090,2022-02-18,C4317,Tablet,106.0,60.00179376091395,Cash,Failed
T92091,2023-10-10,C2280,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T92092,2021-04-21,C054,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T92093,2024-01-01,C1583,Headphones,958.0,150.24382572534918,Credit Card,Completed
T92094,2025-03-01,C589,Coffee Machine,3.0,527.6393144588213,Pay Pal,Failed
T92095,2025-03-01,C3527,Tablet,4.0,106.34874660016672,Pay Pal,Completed
T92096,2024-01-01,C4866,Laptop,6.0,525.4615540704654,Cash,Pending
T92097,2024-10-20,C2486,Tablet,108.0,284.2013088801733,Pay Pal,Completed
T92098,2024-01-01,C4282,Tablet,583.0,519.4941778243674,Credit Card,Completed
T92099,2025-03-01,C1358,Coffee Machine,112.0,527.6393144588213,Credit Card,Completed
T92100,2021-11-30,C3497,Coffee Machine,9.0,527.6393144588213,Cash,Completed
T92101,2024-01-01,C3955,Laptop,8.0,190.9933478809469,Credit Card,Completed
T92102,2025-03-01,C3585,Laptop,847.0,525.4615540704654,Cash,Completed
T92103,2024-01-01,C2407,Headphones,805.0,301.181810835926,Cash,Unknown
T92104,2024-01-01,C2220,Smartphone,5.0,518.1524235021693,Credit Card,Completed
T92105,2025-03-01,C1925,Tablet,9.0,519.4941778243674,Credit Card,Pending
T92106,2023-01-19,C3291,Headphones,1.0,525.0927233314231,Cash,Failed
T92107,2024-01-01,C2412,Coffee Machine,317.0,527.6393144588213,Pay Pal,Completed
T92108,2021-09-03,C951,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92109,2020-08-27,C2686,Headphones,336.0,525.0927233314231,Credit Card,Completed
T92110,2025-03-01,C4261,Headphones,334.0,525.0927233314231,Credit Card,Completed
T92111,2024-04-04,C2694,Headphones,106.0,243.53650629217168,Pay Pal,Unknown
T92112,2024-01-01,C3574,Tablet,244.0,519.4941778243674,Pay Pal,Unknown
T92113,2023-09-02,C2755,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T92114,2023-04-29,C1410,Smartphone,506.0,518.1524235021693,Pay Pal,Pending
T92115,2024-01-01,C2232,Coffee Machine,106.0,527.6393144588213,Cash,Completed
T92117,2024-12-22,C3969,Laptop,1.0,218.68566873827697,Credit Card,Completed
T92118,2024-01-01,C746,Coffee Machine,463.0,313.3453693766196,Credit Card,Unknown
T92119,2023-06-15,C4799,Coffee Machine,106.0,645.82,Credit Card,Completed
T92120,2025-03-01,C4628,Laptop,106.0,366.24458562261583,Pay Pal,Completed
T92121,2025-03-01,C1260,Tablet,106.0,519.4941778243674,Credit Card,Failed
T92122,2024-01-01,C196,Smartphone,106.0,844.7357394822048,Pay Pal,Completed
T92124,2025-03-01,C1761,Laptop,3.0,650.0075541132657,Pay Pal,Completed
T92125,2025-03-01,C4658,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T92127,2024-01-01,C362,Smartphone,1.0,518.1524235021693,Pay Pal,Unknown
T92129,2022-11-21,C408,Headphones,106.0,525.0927233314231,Credit Card,Failed
T92130,2024-01-01,C3648,Coffee Machine,9.0,220.65734512574875,Cash,Completed
T92131,2024-01-01,C598,Tablet,106.0,519.4941778243674,Credit Card,Failed
T92132,2025-03-01,C3560,Smartphone,106.0,518.1524235021693,Cash,Completed
T92134,2024-01-01,C3246,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T92135,2025-03-01,C1998,Tablet,8.0,519.4941778243674,Credit Card,Failed
T92137,2025-03-01,C4362,Laptop,4.0,89.95888823717452,Cash,Completed
T92138,2024-11-12,C3613,Tablet,6.0,519.4941778243674,Pay Pal,Pending
T92139,2025-03-01,C3415,Laptop,4.0,461.28,Pay Pal,Failed
T92140,2021-05-21,C1142,Headphones,8.0,525.0927233314231,Pay Pal,Completed
T92141,2025-03-01,C3103,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92142,2021-10-30,C3956,Laptop,297.0,966.9760424994432,Pay Pal,Completed
T92143,2021-05-19,C821,Tablet,4.0,519.4941778243674,Pay Pal,Completed
T92144,2020-09-03,C375,Coffee Machine,878.0,527.6393144588213,Pay Pal,Completed
T92145,2024-01-01,C4117,Coffee Machine,784.0,527.6393144588213,Pay Pal,Completed
T92146,2024-01-01,C1082,Coffee Machine,239.0,527.6393144588213,Pay Pal,Failed
T92147,2024-01-01,C1480,Tablet,2.0,204.16009304778692,Credit Card,Completed
T92148,2024-11-21,C4094,Smartphone,1.0,135.5,Cash,Completed
T92149,2025-03-01,C519,Headphones,6.0,525.0927233314231,Credit Card,Completed
T92150,2023-06-28,C1918,Laptop,106.0,852.9325454735508,Cash,Completed
T92151,2024-01-01,C4147,Headphones,465.0,525.0927233314231,Credit Card,Failed
T92152,2021-02-13,C3060,Laptop,168.0,414.8733637935584,Credit Card,Completed
T92154,2023-03-14,C4073,Tablet,447.0,519.4941778243674,Pay Pal,Completed
T92155,2024-01-01,C4898,Headphones,106.0,858.16,Pay Pal,Failed
T92156,2025-03-01,C4732,Laptop,7.0,847.1482847116907,Cash,Completed
T92157,2024-07-25,C1111,Smartphone,340.0,95.93,Pay Pal,Completed
T92158,2024-01-01,C393,Smartphone,397.0,879.6993150483655,Pay Pal,Completed
T92159,2021-08-28,C4020,Coffee Machine,398.0,116.80631922856308,Pay Pal,Completed
T92160,2023-02-04,C876,Coffee Machine,190.0,527.6393144588213,Pay Pal,Unknown
T92161,2024-01-01,C3649,Smartphone,1.0,518.1524235021693,Cash,Unknown
T92162,2023-04-08,C1167,Tablet,2.0,519.4941778243674,Credit Card,Completed
T92165,2025-03-01,C4284,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T92166,2023-09-23,C3951,Laptop,106.0,858.0962188265366,Pay Pal,Completed
T92167,2025-03-01,C2360,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T92168,2025-03-01,C1300,Tablet,2.0,519.4941778243674,Credit Card,Completed
T92169,2025-03-01,C672,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T92170,2025-03-01,C887,Headphones,8.0,515.56,Pay Pal,Completed
T92171,2021-01-09,C1691,Laptop,9.0,233.04677231555303,Pay Pal,Pending
T92172,2025-03-01,C2923,Coffee Machine,6.0,527.6393144588213,Credit Card,Completed
T92173,2025-03-01,C1760,Laptop,106.0,369.44481283478336,Credit Card,Unknown
T92175,2024-01-01,C4468,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92176,2025-03-01,C4064,Coffee Machine,106.0,190.72930983103043,Cash,Completed
T92178,2024-01-01,C1454,Laptop,106.0,525.4615540704654,Cash,Completed
T92179,2024-01-01,C3973,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T92180,2024-01-01,C3538,Smartphone,375.0,518.1524235021693,Cash,Completed
T92182,2020-07-10,C1939,Coffee Machine,3.0,527.6393144588213,Pay Pal,Completed
T92183,2020-10-22,C1721,Coffee Machine,1.0,527.6393144588213,Pay Pal,Completed
T92184,2024-01-01,C200,Smartphone,106.0,518.1524235021693,Cash,Failed
T92185,2024-01-01,C1148,Smartphone,106.0,566.4103389114468,Cash,Completed
T92186,2025-03-01,C3364,Tablet,124.0,181.45,Credit Card,Completed
T92187,2021-11-24,C310,Smartphone,2.0,191.5675797397228,Cash,Pending
T92188,2024-01-01,C3052,Smartphone,4.0,518.1524235021693,Credit Card,Unknown
T92189,2024-01-27,C3185,Headphones,511.0,659.7375281035286,Cash,Pending
T92190,2023-07-21,C3244,Laptop,7.0,273.1211258859578,Credit Card,Completed
T92191,2023-11-15,C2806,Coffee Machine,106.0,527.6393144588213,Pay Pal,Failed
T92192,2024-01-01,C4023,Smartphone,906.0,995.434392729526,Pay Pal,Pending
T92193,2024-01-01,C1918,Tablet,106.0,519.4941778243674,Credit Card,Completed
T92194,2022-12-08,C4385,Laptop,6.0,486.28940242563226,Credit Card,Completed
T92195,2024-01-01,C2974,Smartphone,151.0,518.1524235021693,Credit Card,Completed
T92197,2025-03-01,C2812,Headphones,106.0,856.1402110795334,Pay Pal,Unknown
T92198,2024-01-01,C3644,Headphones,106.0,525.0927233314231,Credit Card,Pending
T92199,2024-01-01,C4115,Smartphone,2.0,518.1524235021693,Credit Card,Completed
T92200,2022-12-03,C2545,Tablet,106.0,519.4941778243674,Credit Card,Unknown
T92201,2024-05-11,C2678,Coffee Machine,106.0,527.6393144588213,Credit Card,Failed
T92202,2025-03-01,C4759,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T92203,2025-03-01,C4461,Smartphone,216.0,518.1524235021693,Pay Pal,Completed
T92204,2025-03-01,C1363,Tablet,655.0,519.4941778243674,Pay Pal,Completed
T92205,2025-03-01,C533,Laptop,724.0,525.4615540704654,Credit Card,Completed
T92206,2024-01-01,C3220,Laptop,331.0,525.4615540704654,Credit Card,Failed
T92207,2025-03-01,C3028,Laptop,5.0,526.3676107315101,Cash,Completed
T92208,2025-03-01,C2323,Tablet,7.0,519.4941778243674,Credit Card,Failed
T92209,2023-09-21,C3306,Headphones,182.0,525.0927233314231,Credit Card,Completed
T92211,2024-01-01,C5000,Laptop,1.0,525.4615540704654,Pay Pal,Pending
T92212,2021-02-10,C698,Headphones,106.0,183.07513054961785,Pay Pal,Completed
T92213,2025-03-01,C1481,Tablet,106.0,830.19,Pay Pal,Unknown
T92215,2023-12-19,C4732,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T92216,2025-03-01,C4473,Coffee Machine,106.0,715.8586894267632,Credit Card,Unknown
T92217,2025-03-01,C4567,Headphones,106.0,525.0927233314231,Credit Card,Failed
T92218,2024-01-01,C870,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T92219,2024-01-01,C4510,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T92220,2021-03-11,C2814,Laptop,106.0,965.3245003901542,Cash,Failed
T92222,2025-03-01,C572,Headphones,871.0,525.0927233314231,Cash,Completed
T92223,2025-03-01,C641,Laptop,4.0,597.6255787459704,Credit Card,Completed
T92225,2025-03-01,C3944,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92226,2022-04-09,C370,Smartphone,106.0,518.1524235021693,Cash,Completed
T92227,2024-01-01,C4904,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T92228,2025-03-01,C2003,Coffee Machine,106.0,527.6393144588213,Credit Card,Pending
T92231,2022-04-26,C196,Laptop,387.0,575.5,Credit Card,Pending
T92232,2024-01-01,C3257,Smartphone,106.0,518.1524235021693,Credit Card,Pending
T92235,2024-01-01,C2505,Smartphone,106.0,445.97,Credit Card,Unknown
T92236,2025-03-01,C4141,Coffee Machine,763.0,782.9636118656493,Pay Pal,Completed
T92237,2025-03-01,C3473,Headphones,6.0,525.0927233314231,Credit Card,Completed
T92240,2025-03-01,C1637,Tablet,553.0,519.4941778243674,Credit Card,Unknown
T92242,2025-03-01,C2517,Smartphone,5.0,759.3051118145978,Credit Card,Pending
T92243,2025-03-01,C3480,Headphones,106.0,278.3588325841312,Pay Pal,Completed
T92244,2021-03-16,C4315,Tablet,4.0,519.4941778243674,Pay Pal,Completed
T92245,2025-03-01,C4880,Coffee Machine,2.0,527.6393144588213,Credit Card,Unknown
T92246,2021-12-09,C1585,Tablet,687.0,203.04877809111545,Credit Card,Completed
T92247,2025-03-01,C1023,Headphones,106.0,312.626702499956,Credit Card,Completed
T92248,2023-03-08,C4287,Tablet,637.0,284.2503803007516,Cash,Pending
T92249,2020-11-26,C4695,Tablet,405.0,519.4941778243674,Cash,Pending
T92250,2020-12-24,C3456,Tablet,2.0,833.14,Pay Pal,Failed
T92251,2024-01-01,C2093,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92252,2025-01-24,C094,Tablet,159.0,519.4941778243674,Pay Pal,Completed
T92253,2025-03-01,C1042,Coffee Machine,3.0,948.6674275229478,Pay Pal,Completed
T92254,2025-03-01,C3762,Coffee Machine,10.0,527.6393144588213,Credit Card,Completed
T92255,2023-05-08,C4855,Smartphone,5.0,518.1524235021693,Credit Card,Failed
T92256,2024-01-01,C2955,Laptop,1.0,525.4615540704654,Pay Pal,Completed
T92257,2024-01-01,C900,Coffee Machine,106.0,527.6393144588213,Credit Card,Pending
T92258,2025-03-01,C2676,Tablet,877.0,519.4941778243674,Pay Pal,Unknown
T92259,2025-03-01,C1555,Smartphone,10.0,726.8847497822538,Pay Pal,Completed
T92260,2020-04-04,C2013,Smartphone,6.0,518.1524235021693,Pay Pal,Pending
T92261,2021-02-25,C1228,Laptop,106.0,446.7608227086113,Cash,Pending
T92262,2020-06-06,C658,Headphones,106.0,270.0174982427826,Pay Pal,Failed
T92263,2024-01-01,C456,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T92264,2024-01-01,C3391,Smartphone,4.0,518.1524235021693,Pay Pal,Unknown
T92265,2022-12-07,C4090,Laptop,758.0,525.4615540704654,Pay Pal,Pending
T92266,2020-07-01,C1258,Headphones,106.0,525.0927233314231,Credit Card,Completed
T92267,2025-03-01,C543,Coffee Machine,418.0,490.0950618690862,Pay Pal,Completed
T92268,2025-03-01,C1906,Headphones,106.0,525.0927233314231,Credit Card,Failed
T92269,2025-03-01,C3802,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T92270,2025-03-01,C2846,Laptop,106.0,206.9216346799373,Credit Card,Failed
T92271,2022-10-20,C1712,Tablet,106.0,808.1384967075961,Pay Pal,Completed
T92272,2023-06-15,C2111,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T92274,2025-03-01,C853,Laptop,1.0,525.4615540704654,Credit Card,Pending
